Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Magnoliopsida,is_type,Class
Maianthemum canadense,belongs_to,Liliaceae
Maianthemum canadense,is_type,Species
Maianthemum racemosum,belongs_to,Liliaceae
Maianthemum racemosum,is_type,Species
Malacostraca,belongs_to,Arthropoda
Malacostraca,belongs_to,Arthropoda
Malacostraca,belongs_to,Arthropoda
Malacostraca,belongs_to,Arthropoda
Malacostraca,belongs_to,Arthropoda
Malacostraca,is_type,Class
Malacostraca,is_type,Class
Malacostraca,is_type,Class
Malacostraca,is_type,Class
Malacostraca,is_type,Class
Malpighiales,belongs_to,Magnoliopsida
Malpighiales,belongs_to,Magnoliopsida
Malpighiales,belongs_to,Magnoliopsida
Malpighiales,belongs_to,Magnoliopsida
Malpighiales,belongs_to,Magnoliopsida
Malpighiales,belongs_to,Magnoliopsida
Malpighiales,belongs_to,Magnoliopsida
Malpighiales,belongs_to,Magnoliopsida
Malpighiales,is_type,Order
Malpighiales,is_type,Order
Malpighiales,is_type,Order
Malpighiales,is_type,Order
Malpighiales,is_type,Order
Malpighiales,is_type,Order
Malpighiales,is_type,Order
Malpighiales,is_type,Order
Malvaceae,belongs_to,Malvales
Malvaceae,is_type,Family
Malvales,belongs_to,Magnoliopsida
Malvales,belongs_to,Magnoliopsida
Malvales,belongs_to,Magnoliopsida
Malvales,is_type,Order
Malvales,is_type,Order
Malvales,is_type,Order
Mammalia,belongs_to,Chordata
Mammalia,belongs_to,Chordata
Mammalia,belongs_to,Chordata
Mammalia,belongs_to,Chordata
Mammalia,belongs_to,Chordata
Mammalia,belongs_to,Chordata
Mammalia,is_type,Class
Mammalia,is_type,Class
Mammalia,is_type,Class
Mammalia,is_type,Class
Mammalia,is_type,Class
Mammalia,is_type,Class
Marasmiaceae,belongs_to,Agaricales
Marasmiaceae,belongs_to,Agaricales
Marasmiaceae,is_type,Family
Marasmiaceae,is_type,Family
Mastocarpus stellatus,belongs_to,Petrocelidaceae
Mastocarpus stellatus,is_type,Species
Maxillopoda,belongs_to,Arthropoda
Maxillopoda,is_type,Class
Megaceryle alcyon,belongs_to,Alcedinidae
Megaceryle alcyon,is_type,Species
Megaptera novaeangliae,belongs_to,Balaenopteridae
Megaptera novaeangliae,is_type,Species
Melanerpes carolinus,belongs_to,Picidae
Melanerpes carolinus,is_type,Species
Melanoplus femurrubrum,belongs_to,Acrididae
Melanoplus femurrubrum,is_type,Species
Melospiza melodia,belongs_to,Emberizidae
Melospiza melodia,is_type,Species
Menidia menidia,belongs_to,Atherinopsidae
Menidia menidia,is_type,Species
Mephitidae,belongs_to,Carnivora
Mephitidae,is_type,Family
Mephitis mephitis,belongs_to,Mephitidae
Mephitis mephitis,is_type,Species
Meripilaceae,belongs_to,Polyporales
Meripilaceae,belongs_to,Polyporales
Meripilaceae,is_type,Family
Meripilaceae,is_type,Family
Meripilus sumstinei,belongs_to,Meripilaceae
Meripilus sumstinei,is_type,Species
Mimidae,belongs_to,Passeriformes
Mimidae,belongs_to,Passeriformes
Mimidae,is_type,Family
Mimidae,is_type,Family
Mimus polyglottos,belongs_to,Mimidae
Mimus polyglottos,is_type,Species
Mnemiopsis leidyi,belongs_to,Bolinopsidae
Mnemiopsis leidyi,is_type,Species
Mollisia cinerea,belongs_to,Dermateaceae
Mollisia cinerea,is_type,Species
Mollusca,belongs_to,Animalia
Mollusca,belongs_to,Animalia
Mollusca,belongs_to,Animalia
Mollusca,belongs_to,Animalia
Mollusca,belongs_to,Animalia
Mollusca,belongs_to,Animalia
Mollusca,belongs_to,Animalia
Mollusca,belongs_to,Animalia
Mollusca,is_type,Phylum
Mollusca,is_type,Phylum
Mollusca,is_type,Phylum
Mollusca,is_type,Phylum
Mollusca,is_type,Phylum
Mollusca,is_type,Phylum
Mollusca,is_type,Phylum
Mollusca,is_type,Phylum
Monotropa uniflora,belongs_to,Monotropaceae
Monotropa uniflora,is_type,Species
Monotropaceae,belongs_to,Ericales
Monotropaceae,is_type,Family
Morella cerifera,belongs_to,Myricaceae
Morella cerifera,is_type,Species
Morella pensylvanica,belongs_to,Myricaceae
Morella pensylvanica,is_type,Species
Morus bassanus,belongs_to,Sulidae
Morus bassanus,is_type,Species
Muricidae,belongs_to,Neogastropoda
Muricidae,is_type,Family
Mycena galericulata,belongs_to,Mycenaceae
Mycena galericulata,is_type,Species
Mycena haematopus,belongs_to,Mycenaceae
Mycena haematopus,is_type,Species
Mycenaceae,belongs_to,Agaricales
Mycenaceae,belongs_to,Agaricales
Mycenaceae,belongs_to,Agaricales
Mycenaceae,is_type,Family
Mycenaceae,is_type,Family
Mycenaceae,is_type,Family
Myricaceae,belongs_to,Fagales
Myricaceae,belongs_to,Fagales
Myricaceae,belongs_to,Fagales
Myricaceae,is_type,Family
Myricaceae,is_type,Family
Myricaceae,is_type,Family
Myrmeleon immaculatus,belongs_to,Myrmeleontidae
Myrmeleon immaculatus,is_type,Species
Myrmeleontidae,belongs_to,Neuroptera
Myrmeleontidae,is_type,Family
Myrmica rubra,belongs_to,Formicidae
Myrmica rubra,is_type,Species
Myrtales,belongs_to,Magnoliopsida
Myrtales,belongs_to,Magnoliopsida
Myrtales,is_type,Order
Myrtales,is_type,Order
Mytilidae,belongs_to,Mytiloida
Mytilidae,belongs_to,Mytiloida
Mytilidae,is_type,Family
Mytilidae,is_type,Family
Mytiloida,belongs_to,Bivalvia
Mytiloida,belongs_to,Bivalvia
Mytiloida,is_type,Order
Mytiloida,is_type,Order
Mytilus edulis,belongs_to,Mytilidae
Mytilus edulis,is_type,Species
Neogastropoda,belongs_to,Gastropoda
Neogastropoda,belongs_to,Gastropoda
Neogastropoda,belongs_to,Gastropoda
Neogastropoda,is_type,Order
Neogastropoda,is_type,Order
Neogastropoda,is_type,Order
Neotaenioglossa,belongs_to,Gastropoda
Neotaenioglossa,belongs_to,Gastropoda
Neotaenioglossa,belongs_to,Gastropoda
Neotaenioglossa,is_type,Order
Neotaenioglossa,is_type,Order
Neotaenioglossa,is_type,Order
Neuroptera,belongs_to,Insecta
Neuroptera,is_type,Order
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,belongs_to,Lepidoptera
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Noctuidae,is_type,Family
Nomophila nearctica,belongs_to,Crambidae
Nomophila nearctica,is_type,Species
Nymphaea odorata,belongs_to,Nymphaeaceae
Nymphaea odorata,is_type,Species
Nymphaeaceae,belongs_to,Nymphaeales
Nymphaeaceae,is_type,Family
Nymphaeales,belongs_to,Magnoliopsida
Nymphaeales,is_type,Order
Nymphalidae,belongs_to,Lepidoptera
Nymphalidae,belongs_to,Lepidoptera
Nymphalidae,belongs_to,Lepidoptera
Nymphalidae,belongs_to,Lepidoptera
Nymphalidae,belongs_to,Lepidoptera
Nymphalidae,belongs_to,Lepidoptera
Nymphalidae,belongs_to,Lepidoptera
Nymphalidae,is_type,Family
Nymphalidae,is_type,Family
Nymphalidae,is_type,Family
Nymphalidae,is_type,Family
Nymphalidae,is_type,Family
Nymphalidae,is_type,Family
Nymphalidae,is_type,Family
Nyssa sylvatica,belongs_to,Cornaceae
Nyssa sylvatica,is_type,Species
Oceanites oceanicus,belongs_to,Hydrobatidae
Oceanites oceanicus,is_type,Species
Ochrophyta,belongs_to,Chromista
Ochrophyta,belongs_to,Chromista
Ochrophyta,belongs_to,Chromista
Ochrophyta,is_type,Phylum
Ochrophyta,is_type,Phylum
Ochrophyta,is_type,Phylum
Ocypodidae,belongs_to,Decapoda
Ocypodidae,is_type,Family
Odonata,belongs_to,Insecta
Odonata,is_type,Order
Odontophoridae,belongs_to,Galliformes
Odontophoridae,is_type,Family
Oleaceae,belongs_to,Lamiales
Oleaceae,belongs_to,Lamiales
Oleaceae,belongs_to,Lamiales
Oleaceae,is_type,Family
Oleaceae,is_type,Family
Oleaceae,is_type,Family
Oligoporus fragilis,belongs_to,Fomitopsidaceae
Oligoporus fragilis,is_type,Species
Orchidaceae,belongs_to,Asparagales
Orchidaceae,is_type,Family
Orobanchaceae,belongs_to,Lamiales
Orobanchaceae,is_type,Family
Orthoptera,belongs_to,Insecta
Orthoptera,is_type,Order
Osmunda cinnamomea,belongs_to,Osmundaceae
Osmunda cinnamomea,is_type,Species
Osmundaceae,belongs_to,Osmundales
Osmundaceae,is_type,Family
Osmundales,belongs_to,Polypodiopsida
Osmundales,is_type,Order
Pandion haliaetus,belongs_to,Pandionidae
Pandion haliaetus,is_type,Species
Pandionidae,belongs_to,Accipitriformes
Pandionidae,is_type,Family
Panellus stypticus,belongs_to,Mycenaceae
Panellus stypticus,is_type,Species
Panicum virgatum,belongs_to,Poaceae
Panicum virgatum,is_type,Species
Papilio canadensis,belongs_to,Papilionidae
Papilio canadensis,is_type,Species
Papilionidae,belongs_to,Lepidoptera
Papilionidae,is_type,Family
Paridae,belongs_to,Passeriformes
Paridae,belongs_to,Passeriformes
Paridae,is_type,Family
Paridae,is_type,Family
Parthenocissus quinquefolia,belongs_to,Vitaceae
Parthenocissus quinquefolia,is_type,Species
Parthenocissus vitacea,belongs_to,Vitaceae
Parthenocissus vitacea,is_type,Species
Parulidae,belongs_to,Passeriformes
Parulidae,belongs_to,Passeriformes
Parulidae,belongs_to,Passeriformes
Parulidae,is_type,Family
Parulidae,is_type,Family
Parulidae,is_type,Family
Passer domesticus,belongs_to,Passeridae
Passer domesticus,is_type,Species
Passerculus sandwichensis,belongs_to,Emberizidae
Passerculus sandwichensis,is_type,Species
Passeridae,belongs_to,Passeriformes
Passeridae,is_type,Family
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,belongs_to,Aves
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Passeriformes,is_type,Order
Paxillaceae,belongs_to,Boletales
Paxillaceae,is_type,Family
Pediasia trisecta,belongs_to,Crambidae
Pediasia trisecta,is_type,Species
Pelecaniformes,belongs_to,Aves
Pelecaniformes,is_type,Order
Perciformes,belongs_to,Actinopterygii
Perciformes,is_type,Order
Petrocelidaceae,belongs_to,Gigartinales
Petrocelidaceae,is_type,Family
Phaeolus schweinitzii,belongs_to,Fomitopsidaceae
Phaeolus schweinitzii,is_type,Species
Phaeophyceae,belongs_to,Ochrophyta
Phaeophyceae,belongs_to,Ochrophyta
Phaeophyceae,belongs_to,Ochrophyta
Phaeophyceae,is_type,Class
Phaeophyceae,is_type,Class
Phaeophyceae,is_type,Class
Phalacrocoracidae,belongs_to,Suliformes
Phalacrocoracidae,belongs_to,Suliformes
Phalacrocoracidae,is_type,Family
Phalacrocoracidae,is_type,Family
Phalacrocorax auritus,belongs_to,Phalacrocoracidae
Phalacrocorax auritus,is_type,Species
Phalacrocorax carbo,belongs_to,Phalacrocoracidae
Phalacrocorax carbo,is_type,Species
Phasianidae,belongs_to,Galliformes
Phasianidae,is_type,Family
Phlogophora periculosa,belongs_to,Noctuidae
Phlogophora periculosa,is_type,Species
Phoca vitulina,belongs_to,Phocidae
Phoca vitulina,is_type,Species
Phocidae,belongs_to,Carnivora
Phocidae,is_type,Family
Photinia pyrifolia,belongs_to,Rosaceae
Photinia pyrifolia,is_type,Species
Phragmites australis,belongs_to,Poaceae
Phragmites australis,is_type,Species
Phyciodes cocyta,belongs_to,Nymphalidae
Phyciodes cocyta,is_type,Species
Phyciodes tharos,belongs_to,Nymphalidae
Phyciodes tharos,is_type,Species
Phycitodes reliquella,belongs_to,Nymphalidae
Phycitodes reliquella,is_type,Species
Phyllophoraceae,belongs_to,Gigartinales
Phyllophoraceae,is_type,Family
Phyllosticta smilacis,belongs_to,Botryosphaeriaceae
Phyllosticta smilacis,is_type,Species
Physalacriaceae,belongs_to,Agaricales
Physalacriaceae,belongs_to,Agaricales
Physalacriaceae,belongs_to,Agaricales
Physalacriaceae,is_type,Family
Physalacriaceae,is_type,Family
Physalacriaceae,is_type,Family
Phytolacca americana,belongs_to,Phytolaccaceae
Phytolacca americana,is_type,Species
Phytolaccaceae,belongs_to,Caryophyllales
Phytolaccaceae,is_type,Family
Picidae,belongs_to,Piciformes
Picidae,belongs_to,Piciformes
Picidae,is_type,Family
Picidae,is_type,Family
Piciformes,belongs_to,Aves
Piciformes,belongs_to,Aves
Piciformes,is_type,Order
Piciformes,is_type,Order
Picoides pubescens,belongs_to,Picidae
Picoides pubescens,is_type,Species
Pieridae,belongs_to,Lepidoptera
Pieridae,is_type,Family
Pieris rapae,belongs_to,Pieridae
Pieris rapae,is_type,Species
Pinaceae,belongs_to,Pinales
Pinaceae,belongs_to,Pinales
Pinaceae,is_type,Family
Pinaceae,is_type,Family
Pinales,belongs_to,Pinopsida
Pinales,belongs_to,Pinopsida
Pinales,belongs_to,Pinopsida
Pinales,belongs_to,Pinopsida
Pinales,belongs_to,Pinopsida
Pinales,is_type,Order
Pinales,is_type,Order
Pinales,is_type,Order
Pinales,is_type,Order
Pinales,is_type,Order
Pinophyta,belongs_to,Plantae
Pinophyta,belongs_to,Plantae
Pinophyta,belongs_to,Plantae
Pinophyta,belongs_to,Plantae
Pinophyta,belongs_to,Plantae
Pinophyta,is_type,Phylum
Pinophyta,is_type,Phylum
Pinophyta,is_type,Phylum
Pinophyta,is_type,Phylum
Pinophyta,is_type,Phylum
Pinopsida,belongs_to,Pinophyta
Pinopsida,belongs_to,Pinophyta
Pinopsida,belongs_to,Pinophyta
Pinopsida,belongs_to,Pinophyta
Pinopsida,belongs_to,Pinophyta
Pinopsida,is_type,Class
Pinopsida,is_type,Class
Pinopsida,is_type,Class
Pinopsida,is_type,Class
Pinopsida,is_type,Class
Pinus rigida,belongs_to,Pinaceae
Pinus rigida,is_type,Species
Pinus strobus,belongs_to,Pinaceae
Pinus strobus,is_type,Species
Pipilo erythrophthalmus,belongs_to,Emberizidae
Pipilo erythrophthalmus,is_type,Species
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantae,is_type,Kingdom
Plantaginaceae,belongs_to,Lamiales
Plantaginaceae,belongs_to,Lamiales
Plantaginaceae,belongs_to,Lamiales
Plantaginaceae,is_type,Family
Plantaginaceae,is_type,Family
Plantaginaceae,is_type,Family
Plantago lanceolata,belongs_to,Plantaginaceae
Plantago lanceolata,is_type,Species
Plantago major,belongs_to,Plantaginaceae
Plantago major,is_type,Species
Plantago maritima,belongs_to,Plantaginaceae
Plantago maritima,is_type,Species
Pleurogona,belongs_to,Ascidiacea
Pleurogona,is_type,Order
Pleuroprucha asthenaria,belongs_to,Geometridae
Pleuroprucha asthenaria,is_type,Species
Pleurotaceae,belongs_to,Agaricales
Pleurotaceae,belongs_to,Agaricales
Pleurotaceae,is_type,Family
Pleurotaceae,is_type,Family
Pleurotus ostreatus,belongs_to,Pleurotaceae
Pleurotus ostreatus,is_type,Species
Pleurotus pulmonarius,belongs_to,Pleurotaceae
Pleurotus pulmonarius,is_type,Species
Pleurozium schreberi,belongs_to,Hylocomiaceae
Pleurozium schreberi,is_type,Species
Pluchea odorata,belongs_to,Asteraceae
Pluchea odorata,is_type,Species
Plumbaginaceae,belongs_to,Caryophyllales
Plumbaginaceae,is_type,Family
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,belongs_to,Poales
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poaceae,is_type,Family
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,belongs_to,Liliopsida
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poales,is_type,Order
Poecile atricapillus,belongs_to,Paridae
Poecile atricapillus,is_type,Species
Polistes fuscatus,belongs_to,Vespidae
Polistes fuscatus,is_type,Species
Polychaeta,belongs_to,Annelida
Polychaeta,is_type,Class
Polygala cruciata,belongs_to,Polygalaceae
Polygala cruciata,is_type,Species
Polygala nuttallii,belongs_to,Polygalaceae
Polygala nuttallii,is_type,Species
Polygalaceae,belongs_to,Fabales
Polygalaceae,belongs_to,Fabales
Polygalaceae,is_type,Family
Polygalaceae,is_type,Family
Polygonaceae,belongs_to,Caryophyllales
Polygonaceae,belongs_to,Caryophyllales
Polygonaceae,belongs_to,Caryophyllales
Polygonaceae,belongs_to,Caryophyllales
Polygonaceae,is_type,Family
Polygonaceae,is_type,Family
Polygonaceae,is_type,Family
Polygonaceae,is_type,Family
